measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_007639,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-soil-02,Soil-Sensor-02,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,34.8,2025-06-06 19:43:22,0.88,Semi-automated,researcher_01,None,N/A,N/A,Demo measurement day 32 - Photosynthesis Rate
DEMO_007640,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-cold-rep05,Block5-Cold-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,7.4,2025-06-06 22:10:35,0.856,Manual,researcher_03,Cold,5,5,Demo measurement day 32 - Stem Diameter
DEMO_007641,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-cold-rep02,Block5-Cold-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,4.8,2025-06-06 20:41:14,0.916,Semi-automated,researcher_01,Cold,5,2,Demo measurement day 32 - Precipitation
DEMO_007642,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0088,Block1-Drought-Rep08-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.72,2025-06-07 00:53:16,0.967,Automated,researcher_02,Drought,N/A,N/A,Demo measurement day 32 - Leaf Area Index
DEMO_007643,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0047,Block1-Control-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,103.9,2025-06-07 04:45:20,0.935,Remote sensing,researcher_01,Control,N/A,N/A,Demo measurement day 32 - Plant Height
DEMO_007644,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0969,Block3-Cold-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,36.53,2025-06-06 18:35:32,0.98,Automated,researcher_01,Cold,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007645,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0134,Block1-High-N-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-06-06 20:54:29,0.912,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007646,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0862,Block3-Low-N-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-06-06 22:16:30,0.957,Semi-automated,researcher_01,Low-N,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007648,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0159,Block1-Low-N-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,7.01,2025-06-06 23:48:01,0.902,Manual,researcher_02,Low-N,N/A,N/A,Demo measurement day 32 - Leaf Area Index
DEMO_007649,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0749,Block3-Control-Rep10-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,141.83,2025-06-07 00:30:06,0.958,Remote sensing,sensor_system,Control,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007650,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0981,Block3-Cold-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,37.8,2025-06-07 05:41:09,0.895,Semi-automated,researcher_02,Cold,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007651,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-17,CO2-Sensor-17,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,6.0,2025-06-06 21:39:12,0.948,Manual,field_team,None,N/A,N/A,Demo measurement day 32 - Soil pH
DEMO_007652,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0566,Block2-Heat-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,125.7,2025-06-06 21:06:44,0.898,Remote sensing,researcher_03,Heat,N/A,N/A,Demo measurement day 32 - Plant Height
DEMO_007653,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0964,Block3-Cold-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,65.02,2025-06-06 20:50:21,0.86,Manual,researcher_03,Cold,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007654,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0169,Block1-Low-N-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,17.6,2025-06-07 03:34:04,0.939,Semi-automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007655,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-high-n-rep03,Block1-High-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,144.9,2025-06-06 19:07:38,0.943,Remote sensing,researcher_02,High-N,1,3,Demo measurement day 32 - Plant Height
DEMO_007656,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0516,Block2-Low-N-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,14.7,2025-06-07 06:31:39,0.907,Remote sensing,researcher_02,Low-N,N/A,N/A,Demo measurement day 32 - Stem Diameter
DEMO_007657,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0984,Block3-Cold-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-06-06 17:30:14,0.913,Manual,sensor_system,Cold,N/A,N/A,Demo measurement day 32 - Leaf Area Index
DEMO_007658,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep08,Block6-Control-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,14.7,2025-06-07 05:06:07,0.97,Automated,researcher_02,Control,6,8,Demo measurement day 32 - Stem Diameter
DEMO_007659,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0471,Block2-High-N-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,112.65,2025-06-07 01:02:31,0.93,Semi-automated,sensor_system,High-N,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007660,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0852,Block3-Low-N-Rep01-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,39.6,2025-06-07 01:07:57,0.925,Automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007661,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep03,Block2-Heat-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,17.52,2025-06-06 18:33:55,0.963,Automated,sensor_system,Heat,2,3,Demo measurement day 32 - Dry Biomass
DEMO_007662,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-drought-rep06,Block3-Drought-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,6.0,2025-06-06 18:17:10,0.93,Automated,researcher_03,Drought,3,6,Demo measurement day 32 - Soil pH
DEMO_007663,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-control-rep10,Block4-Control-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.8,2025-06-07 03:03:17,0.922,Semi-automated,researcher_01,Control,4,10,Demo measurement day 32 - Water Use Efficiency
DEMO_007664,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0158,Block1-Low-N-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,25.0,2025-06-06 20:30:58,0.917,Manual,field_team,Low-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007665,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0051,Block1-Drought-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,56.4,2025-06-06 16:58:22,0.901,Remote sensing,researcher_03,Drought,N/A,N/A,Demo measurement day 32 - Plant Height
DEMO_007666,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0713,Block3-Control-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,43.9,2025-06-06 19:17:16,0.978,Automated,field_team,Control,N/A,N/A,Demo measurement day 32 - Plant Height
DEMO_007667,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-drought-rep06,Block4-Drought-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,2.21,2025-06-07 02:59:31,0.903,Semi-automated,sensor_system,Drought,4,6,Demo measurement day 32 - Wind Speed
DEMO_007668,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0104,Block1-High-N-Rep01-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.52,2025-06-07 00:32:49,0.922,Automated,field_team,High-N,N/A,N/A,Demo measurement day 32 - Stomatal Conductance
DEMO_007669,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-low-n-rep07,Block7-Low-N-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,39.16,2025-06-06 16:42:05,0.864,Manual,researcher_01,Low-N,7,7,Demo measurement day 32 - Chlorophyll Content
DEMO_007670,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0896,Block3-Low-N-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-06-06 21:29:34,0.958,Remote sensing,field_team,Low-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007671,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-salt-rep06,Block4-Salt-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,9.5,2025-06-07 03:30:56,0.988,Automated,researcher_03,Salt,4,6,Demo measurement day 32 - Precipitation
DEMO_007672,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-heat-rep03,Block5-Heat-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,1189.75,2025-06-06 17:07:43,0.929,Automated,sensor_system,Heat,5,3,Demo measurement day 32 - CO2 Concentration
DEMO_007673,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0878,Block3-Low-N-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,2.55,2025-06-06 18:35:16,0.942,Semi-automated,field_team,Low-N,N/A,N/A,Demo measurement day 32 - Water Use Efficiency
DEMO_007674,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0308,Block1-Salt-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.05,2025-06-06 23:47:50,0.927,Semi-automated,field_team,Salt,N/A,N/A,Demo measurement day 32 - Water Use Efficiency
DEMO_007675,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0479,Block2-High-N-Rep06-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,18.1,2025-06-07 02:22:38,0.968,Remote sensing,field_team,High-N,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007676,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0334,Block1-Salt-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,34.19,2025-06-06 18:11:19,0.861,Manual,field_team,Salt,N/A,N/A,Demo measurement day 32 - Fresh Biomass
DEMO_007677,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0194,Block1-Low-N-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,52.05,2025-06-06 19:22:24,0.918,Manual,field_team,Low-N,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007678,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0059,Block1-Drought-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.2,2025-06-06 16:27:52,0.958,Remote sensing,field_team,Drought,N/A,N/A,Demo measurement day 32 - Stomatal Conductance
DEMO_007679,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0322,Block1-Salt-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,27.6,2025-06-06 17:37:43,0.944,Automated,sensor_system,Salt,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007680,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-salt-rep10,Block1-Salt-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,7.54,2025-06-06 19:57:19,0.969,Automated,field_team,Salt,1,10,Demo measurement day 32 - Leaf Area Index
DEMO_007681,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-light-06,Light-Sensor-06,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,992.62,2025-06-07 03:00:12,0.927,Remote sensing,researcher_03,None,N/A,N/A,Demo measurement day 32 - CO2 Concentration
DEMO_007682,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0130,Block1-High-N-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,30.0,2025-06-06 23:18:27,0.96,Semi-automated,researcher_01,High-N,N/A,N/A,Demo measurement day 32 - Stem Diameter
DEMO_007683,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0123,Block1-High-N-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,131.15,2025-06-07 01:56:26,0.888,Remote sensing,field_team,High-N,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007684,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-heat-rep05,Block7-Heat-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,53.78,2025-06-06 16:41:02,0.894,Remote sensing,sensor_system,Heat,7,5,Demo measurement day 32 - Chlorophyll Content
DEMO_007685,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0350,Block1-Salt-Rep10-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.6,2025-06-06 22:42:52,0.945,Remote sensing,researcher_02,Salt,N/A,N/A,Demo measurement day 32 - Stomatal Conductance
DEMO_007686,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0671,Block2-Salt-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.81,2025-06-06 19:02:17,0.929,Semi-automated,researcher_03,Salt,N/A,N/A,Demo measurement day 32 - Stomatal Conductance
DEMO_007687,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-heat-rep10,Block4-Heat-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,25.84,2025-06-07 00:58:23,0.901,Manual,researcher_03,Heat,4,10,Demo measurement day 32 - Chlorophyll Content
DEMO_007688,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0659,Block2-Salt-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,97.69,2025-06-07 03:01:13,0.973,Automated,field_team,Salt,N/A,N/A,Demo measurement day 32 - Dry Biomass
DEMO_007689,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0519,Block2-Low-N-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,6.69,2025-06-07 01:06:59,0.895,Manual,sensor_system,Low-N,N/A,N/A,Demo measurement day 32 - Leaf Area Index
DEMO_007690,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0508,Block2-Low-N-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,13.0,2025-06-06 22:15:57,0.967,Automated,researcher_01,Low-N,N/A,N/A,Demo measurement day 32 - Leaf Count
DEMO_007691,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0653,Block2-Salt-Rep01-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,2.09,2025-06-07 05:16:37,0.962,Remote sensing,researcher_02,Salt,N/A,N/A,Demo measurement day 32 - Water Use Efficiency
DEMO_007692,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep01,Block6-Control-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,59.9,2025-06-07 01:24:53,0.914,Manual,researcher_01,Control,6,1,Demo measurement day 32 - Soil Moisture
DEMO_007693,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0940,Block3-Heat-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,21.3,2025-06-06 17:10:20,0.885,Manual,sensor_system,Heat,N/A,N/A,Demo measurement day 32 - Root Length
DEMO_007694,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-high-n-rep04,Block6-High-N-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,132.39,2025-06-07 02:24:44,0.862,Manual,researcher_02,High-N,6,4,Demo measurement day 32 - Dry Biomass
DEMO_007695,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-cold-rep10,Block1-Cold-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,76.4,2025-06-06 17:01:23,0.929,Automated,sensor_system,Cold,1,10,Demo measurement day 32 - Relative Humidity
DEMO_007696,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0787,Block3-Drought-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,65.22,2025-06-06 18:04:33,0.895,Remote sensing,field_team,Drought,N/A,N/A,Demo measurement day 32 - Fresh Biomass
DEMO_007697,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0542,Block2-Low-N-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.72,2025-06-06 17:35:00,0.93,Remote sensing,field_team,Low-N,N/A,N/A,Demo measurement day 32 - Leaf Area Index
DEMO_007698,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep03,Block4-Cold-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,79.6,2025-06-07 03:54:45,0.938,Manual,researcher_02,Cold,4,3,Demo measurement day 32 - Relative Humidity
