measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_013380,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0252,Block1-Cold-Rep01-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,6.39,2025-06-22 18:50:37,0.935,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013381,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0575,Block2-Heat-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,50.0,2025-06-23 05:12:02,0.885,Semi-automated,researcher_03,Heat,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013382,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep09,Block2-Control-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.21,2025-06-22 19:19:43,0.903,Manual,researcher_02,Control,2,9,Demo measurement day 54 - Stomatal Conductance
DEMO_013383,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0668,Block2-Salt-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-06-23 06:04:14,0.939,Automated,researcher_03,Salt,N/A,N/A,Demo measurement day 54 - Leaf Area Index
DEMO_013385,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0955,Block3-Cold-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,11.4,2025-06-22 19:01:18,0.944,Automated,researcher_02,Cold,N/A,N/A,Demo measurement day 54 - Stem Diameter
DEMO_013386,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0956,Block3-Cold-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,14.6,2025-06-22 21:19:08,0.863,Manual,researcher_03,Cold,N/A,N/A,Demo measurement day 54 - Stem Diameter
DEMO_013387,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0201,Block1-Heat-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,63.6,2025-06-23 03:52:33,0.883,Remote sensing,field_team,Heat,N/A,N/A,Demo measurement day 54 - Plant Height
DEMO_013388,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0063,Block1-Drought-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,17.3,2025-06-22 19:01:24,0.98,Automated,researcher_01,Drought,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013389,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0655,Block2-Salt-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-06-23 05:56:58,0.882,Manual,researcher_01,Salt,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013390,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0282,Block1-Cold-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,29.4,2025-06-22 19:45:58,0.945,Semi-automated,field_team,Cold,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013391,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0561,Block2-Heat-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,5.78,2025-06-22 18:47:48,0.851,Manual,researcher_03,Heat,N/A,N/A,Demo measurement day 54 - Leaf Area Index
DEMO_013392,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-heat-rep10,Block6-Heat-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,76.19,2025-06-22 19:55:22,0.935,Automated,researcher_02,Heat,6,10,Demo measurement day 54 - Dry Biomass
DEMO_013393,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep07,Block2-Control-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,1.28,2025-06-23 02:46:39,0.907,Manual,researcher_01,Control,2,7,Demo measurement day 54 - Wind Speed
DEMO_013394,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep09,Block4-Cold-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,6.0,2025-06-23 01:01:55,0.937,Remote sensing,researcher_03,Cold,4,9,Demo measurement day 54 - Soil pH
DEMO_013395,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0876,Block3-Low-N-Rep06-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,33.01,2025-06-22 19:28:52,0.986,Automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 54 - Dry Biomass
DEMO_013396,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-salt-rep08,Block1-Salt-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,27.95,2025-06-23 01:14:23,0.895,Manual,researcher_01,Salt,1,8,Demo measurement day 54 - Chlorophyll Content
DEMO_013397,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0012,Block1-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,22.0,2025-06-23 02:26:47,0.964,Semi-automated,researcher_02,Control,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013398,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-low-n-rep01,Block4-Low-N-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,1079.0,2025-06-23 01:10:59,0.946,Automated,field_team,Low-N,4,1,Demo measurement day 54 - CO2 Concentration
DEMO_013399,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep03,Block1-Low-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,159.45,2025-06-22 18:31:03,0.913,Manual,field_team,Low-N,1,3,Demo measurement day 54 - Light Intensity
DEMO_013400,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-heat-rep03,Block6-Heat-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,7.0,2025-06-22 19:48:28,0.873,Manual,sensor_system,Heat,6,3,Demo measurement day 54 - Soil pH
DEMO_013401,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0351,Block2-Control-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,66.0,2025-06-22 22:52:38,0.93,Remote sensing,researcher_01,Control,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013402,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0840,Block3-High-N-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,750.0,2025-06-23 06:48:47,0.871,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 54 - Fresh Biomass
DEMO_013403,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0873,Block3-Low-N-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,6.17,2025-06-22 22:22:24,0.962,Semi-automated,researcher_02,Low-N,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013404,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-heat-rep02,Block7-Heat-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,44.4,2025-06-22 20:00:46,0.857,Manual,researcher_01,Heat,7,2,Demo measurement day 54 - Soil Moisture
DEMO_013405,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0939,Block3-Heat-Rep08-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,47.0,2025-06-22 15:57:14,0.904,Remote sensing,field_team,Heat,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013406,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0721,Block3-Control-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,37.1,2025-06-22 18:45:27,0.955,Automated,researcher_02,Control,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013407,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-02,CO2-Sensor-02,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,22.8,2025-06-23 05:20:05,0.979,Automated,sensor_system,None,N/A,N/A,Demo measurement day 54 - Soil Temperature
DEMO_013408,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep06,Block1-Low-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,25.4,2025-06-22 22:32:42,0.931,Remote sensing,researcher_03,Low-N,1,6,Demo measurement day 54 - Precipitation
DEMO_013409,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0585,Block2-Heat-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,6.36,2025-06-22 18:16:50,0.957,Automated,sensor_system,Heat,N/A,N/A,Demo measurement day 54 - Leaf Area Index
DEMO_013410,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0378,Block2-Control-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.36,2025-06-22 20:27:38,0.903,Manual,researcher_02,Control,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013411,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-heat-rep01,Block5-Heat-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,45.76,2025-06-23 01:56:12,0.908,Semi-automated,researcher_03,Heat,5,1,Demo measurement day 54 - Chlorophyll Content
DEMO_013412,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0081,Block1-Drought-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,36.0,2025-06-23 05:59:59,0.989,Automated,sensor_system,Drought,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013413,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0290,Block1-Cold-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-06-23 04:22:11,0.906,Manual,researcher_02,Cold,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013414,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0722,Block3-Control-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-06-23 00:51:21,0.955,Remote sensing,sensor_system,Control,N/A,N/A,Demo measurement day 54 - Plant Height
DEMO_013415,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0393,Block2-Control-Rep09-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,11.4,2025-06-22 21:43:53,0.924,Semi-automated,researcher_01,Control,N/A,N/A,Demo measurement day 54 - Stem Diameter
DEMO_013416,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0196,Block1-Low-N-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,81.7,2025-06-22 22:31:13,0.934,Semi-automated,researcher_02,Low-N,N/A,N/A,Demo measurement day 54 - Plant Height
DEMO_013417,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0931,Block3-Heat-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,98.5,2025-06-23 01:32:04,0.957,Automated,field_team,Heat,N/A,N/A,Demo measurement day 54 - Plant Height
DEMO_013418,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0063,Block1-Drought-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,32.89,2025-06-22 21:45:04,0.97,Automated,researcher_01,Drought,N/A,N/A,Demo measurement day 54 - Dry Biomass
DEMO_013419,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-cold-rep08,Block7-Cold-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,63.08,2025-06-23 00:51:42,0.921,Automated,field_team,Cold,7,8,Demo measurement day 54 - Chlorophyll Content
DEMO_013420,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0725,Block3-Control-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,214.17,2025-06-23 03:56:24,0.917,Manual,researcher_02,Control,N/A,N/A,Demo measurement day 54 - Fresh Biomass
DEMO_013421,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0705,Block3-Control-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.45,2025-06-23 03:41:59,0.939,Manual,researcher_01,Control,N/A,N/A,Demo measurement day 54 - Stomatal Conductance
DEMO_013422,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0544,Block2-Low-N-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,49.0,2025-06-23 05:02:28,0.953,Remote sensing,field_team,Low-N,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013423,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0261,Block1-Cold-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.4,2025-06-22 23:53:57,0.962,Automated,researcher_02,Cold,N/A,N/A,Demo measurement day 54 - Stomatal Conductance
DEMO_013424,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0226,Block1-Heat-Rep06-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,4.94,2025-06-22 22:38:19,0.92,Remote sensing,researcher_01,Heat,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013425,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-low-n-rep06,Block5-Low-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,70.3,2025-06-23 05:35:01,0.959,Semi-automated,researcher_03,Low-N,5,6,Demo measurement day 54 - Plant Height
DEMO_013426,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-light-06,Light-Sensor-06,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,16.52,2025-06-22 17:37:58,0.959,Semi-automated,sensor_system,None,N/A,N/A,Demo measurement day 54 - Photosynthesis Rate
DEMO_013427,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0012,Block1-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,52.0,2025-06-23 01:22:49,0.897,Semi-automated,researcher_01,Control,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013428,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0548,Block2-Low-N-Rep10-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,6.44,2025-06-22 19:22:42,0.918,Semi-automated,field_team,Low-N,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013429,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0035,Block1-Control-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,3.11,2025-06-22 20:44:06,0.88,Manual,researcher_03,Control,N/A,N/A,Demo measurement day 54 - Leaf Area Index
DEMO_013430,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0123,Block1-High-N-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-06-23 01:30:53,0.958,Remote sensing,researcher_03,High-N,N/A,N/A,Demo measurement day 54 - Root Length
DEMO_013431,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-control-rep06,Block1-Control-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,62.8,2025-06-23 03:13:03,0.949,Semi-automated,sensor_system,Control,1,6,Demo measurement day 54 - Plant Height
DEMO_013432,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep10,Block4-Cold-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,1059.18,2025-06-23 02:50:00,0.936,Semi-automated,sensor_system,Cold,4,10,Demo measurement day 54 - CO2 Concentration
DEMO_013433,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-cold-rep04,Block2-Cold-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.23,2025-06-22 19:59:21,0.916,Remote sensing,researcher_01,Cold,2,4,Demo measurement day 54 - Water Use Efficiency
DEMO_013434,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0453,Block2-High-N-Rep01-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,4.72,2025-06-22 16:27:59,0.965,Remote sensing,researcher_03,High-N,N/A,N/A,Demo measurement day 54 - Water Use Efficiency
DEMO_013435,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0531,Block2-Low-N-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,150.0,2025-06-23 00:47:39,0.951,Automated,researcher_01,Low-N,N/A,N/A,Demo measurement day 54 - Plant Height
DEMO_013436,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0545,Block2-Low-N-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,44.0,2025-06-22 16:46:10,0.891,Manual,researcher_02,Low-N,N/A,N/A,Demo measurement day 54 - Leaf Count
DEMO_013437,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-cold-rep01,Block1-Cold-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,8.0,2025-06-22 16:24:14,0.964,Semi-automated,researcher_02,Cold,1,1,Demo measurement day 54 - Soil pH
DEMO_013438,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0820,Block3-High-N-Rep04-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-06-22 17:52:45,0.918,Manual,field_team,High-N,N/A,N/A,Demo measurement day 54 - Dry Biomass
DEMO_013439,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0851,Block3-Low-N-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,19.1,2025-06-22 19:46:53,0.948,Automated,field_team,Low-N,N/A,N/A,Demo measurement day 54 - Stem Diameter
